,Listing #,host_is_superhost,accommodates,bedrooms,bathrooms_number,beds,num_amenities,number_of_reviews,instant_bookable,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,income,price,log_price
14764,20309089,1,4,1.0,1.0,1.0,22,194,0,0,1,0,0,1,0,0,31406,118.0,4.770684624465665
14765,20309353,0,2,1.0,1.0,1.0,14,6,1,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
14766,20314852,0,2,1.0,0.0,1.0,13,0,0,0,0,1,0,0,0,1,50985,120.0,4.787491742782046
14767,20321714,0,4,1.0,1.0,1.0,23,2,1,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
14768,20321803,0,2,1.0,1.0,1.0,24,6,0,0,1,0,0,1,0,0,31406,108.0,4.68213122712422
14769,20323803,0,2,1.0,1.0,1.0,19,22,0,0,0,1,0,0,0,1,50985,79.0,4.3694478524670215
14770,20325804,0,2,0.0,1.0,1.0,24,5,0,0,0,1,0,1,0,0,50985,107.0,4.672828834461906
14771,20325974,1,3,1.0,1.0,2.0,25,170,0,0,0,1,0,1,0,0,50985,155.0,5.043425116919247
14772,20326252,1,4,1.0,1.0,3.0,27,202,0,0,0,0,1,1,0,0,31992,95.0,4.553876891600541
14773,20328568,0,3,1.0,1.0,1.0,18,1,1,0,1,0,0,1,0,0,31406,269.0,5.594711379601839
14774,20329223,0,1,1.0,1.0,1.0,22,5,0,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
14775,20331226,0,3,1.0,1.0,3.0,32,72,0,0,0,1,0,1,0,0,50985,140.0,4.941642422609304
14776,20331468,0,4,1.0,1.0,2.0,16,3,1,0,0,1,0,1,0,0,50985,289.0,5.666426688112432
14777,20331717,0,2,1.0,1.0,1.0,12,1,1,0,0,1,0,0,0,1,50985,139.0,4.9344739331306915
14778,20331995,1,4,2.0,1.0,4.0,34,151,0,0,0,0,1,0,0,1,31992,96.0,4.564348191467836
14779,20333200,0,1,2.0,1.0,1.0,25,27,0,0,0,1,0,0,0,1,50985,89.0,4.48863636973214
14780,20333471,0,2,1.0,1.5,2.0,29,80,0,1,0,0,0,0,0,1,22232,60.0,4.0943445622221
14781,20333831,1,5,0.0,1.0,1.0,36,35,1,0,1,0,0,1,0,0,31406,100.0,4.605170185988092
14782,20337158,1,1,1.0,1.0,1.0,28,33,0,0,0,0,1,0,0,0,31992,45.0,3.8066624897703196
14783,20345108,0,2,1.0,1.0,1.0,8,0,1,0,0,1,0,0,0,1,50985,46.0,3.828641396489095
14784,20353880,1,2,1.0,1.5,1.0,28,67,0,0,1,0,0,0,0,1,31406,108.0,4.68213122712422
14785,20356479,0,1,1.0,1.0,1.0,15,4,0,0,1,0,0,0,0,1,31406,84.0,4.430816798843313
14786,20356506,1,2,1.0,1.0,2.0,22,174,0,0,0,1,0,1,0,0,50985,142.0,4.955827057601261
14787,20356917,0,1,1.0,1.0,1.0,30,134,1,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
14788,20363178,0,2,1.0,1.5,1.0,16,67,1,0,1,0,0,0,0,1,31406,35.0,3.5553480614894135
14789,20365504,1,6,2.0,1.0,4.0,29,136,0,0,1,0,0,1,0,0,31406,170.0,5.135798437050262
14790,20373836,0,2,1.0,1.0,1.0,20,0,0,0,0,1,0,0,0,1,50985,102.0,4.624972813284271
14791,20382522,0,2,1.0,1.0,1.0,21,5,0,0,0,1,0,1,0,0,50985,110.0,4.700480365792417
14792,20385260,0,5,2.0,1.0,3.0,24,12,1,0,1,0,0,1,0,0,31406,220.0,5.393627546352362
14793,20385467,0,3,1.0,1.0,1.0,30,135,0,1,0,0,0,1,0,0,22232,72.0,4.276666119016055
14794,20385797,0,1,1.0,1.0,1.0,14,1,0,0,0,1,0,0,0,1,50985,80.0,4.382026634673881
14795,20387176,0,2,1.0,1.5,1.0,9,0,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
14796,20387644,1,4,2.0,1.0,2.0,39,61,0,0,1,0,0,1,0,0,31406,180.0,5.19295685089021
14797,20388056,0,3,0.0,1.0,1.0,26,16,0,0,0,1,0,1,0,0,50985,169.0,5.1298987149230735
14798,20390046,0,1,1.0,1.5,3.0,22,0,0,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
14799,20390786,0,1,1.0,1.0,1.0,10,1,0,0,0,1,0,0,0,1,50985,80.0,4.382026634673881
14800,20393120,0,2,0.0,1.0,0.0,22,8,0,0,0,1,0,1,0,0,50985,60.0,4.0943445622221
14801,20394608,0,2,1.0,1.0,1.0,18,1,0,0,0,1,0,0,0,1,50985,49.0,3.8918202981106265
14802,20394813,0,2,1.0,1.0,1.0,13,2,1,0,1,0,0,1,0,0,31406,125.0,4.8283137373023015
14803,20394850,0,2,1.0,1.0,2.0,9,1,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14804,20395266,0,1,1.0,1.0,1.0,14,4,0,0,0,0,1,0,0,1,31992,30.0,3.4011973816621555
14805,20395608,0,2,1.0,1.5,1.0,32,85,0,1,0,0,0,0,0,1,22232,65.0,4.174387269895637
14806,20396246,0,7,3.0,1.0,5.0,18,6,0,0,0,1,0,1,0,0,50985,185.0,5.220355825078324
14807,20401541,0,4,1.0,1.0,1.0,30,22,0,0,0,1,0,1,0,0,50985,101.0,4.61512051684126
14808,20406188,0,1,1.0,1.0,1.0,8,0,0,0,1,0,0,0,0,1,31406,100.0,4.605170185988092
14809,20406627,0,1,1.0,1.0,1.0,20,9,1,0,0,0,1,0,0,1,31992,49.0,3.8918202981106265
14810,20406782,0,4,2.0,1.0,2.0,11,31,1,0,1,0,0,1,0,0,31406,92.0,4.5217885770490405
14811,20407916,0,4,3.0,2.0,3.0,39,62,1,0,1,0,0,1,0,0,31406,195.0,5.272999558563747
14812,20411065,0,1,1.0,3.0,1.0,13,3,1,0,0,0,1,0,0,1,31992,30.0,3.4011973816621555
14813,20412160,0,2,1.0,2.0,1.0,33,26,0,0,0,1,0,0,0,1,50985,82.0,4.406719247264253
14814,20412719,0,2,3.0,1.0,1.0,23,13,0,0,0,1,0,0,0,1,50985,115.0,4.74493212836325
14815,20412884,1,6,2.0,2.0,4.0,36,139,0,0,0,1,0,1,0,0,50985,320.0,5.768320995793772
14816,20413811,1,2,1.0,1.0,1.0,25,20,1,0,0,1,0,0,0,1,50985,65.0,4.174387269895637
14817,20418684,1,2,1.0,1.0,1.0,25,23,1,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14818,20420152,0,2,0.0,1.0,1.0,12,6,0,0,0,1,0,1,0,0,50985,95.0,4.553876891600541
14819,20424288,0,4,2.0,1.0,2.0,21,1,1,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
14820,20424312,0,1,1.0,1.0,1.0,19,4,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
14821,20425060,0,1,1.0,1.0,1.0,28,22,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
14822,20426726,1,3,1.0,1.0,3.0,29,63,0,0,1,0,0,0,0,1,31406,51.0,3.9318256327243257
14823,20427684,1,1,1.0,1.0,2.0,25,22,0,0,0,0,1,0,0,0,31992,35.0,3.5553480614894135
14824,20433673,0,1,1.0,1.0,1.0,16,41,0,0,0,1,0,0,0,1,50985,90.0,4.499809670330265
14825,20435261,0,2,1.0,1.0,1.0,8,0,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
14826,20435636,0,2,1.0,1.0,1.0,18,19,1,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
14827,20435714,0,2,0.0,1.0,1.0,4,1,0,1,0,0,0,1,0,0,22232,65.0,4.174387269895637
14828,20437233,1,2,1.0,1.5,1.0,29,55,0,1,0,0,0,0,0,1,22232,45.0,3.8066624897703196
14829,20437726,1,1,1.0,1.0,1.0,14,133,0,0,0,0,1,0,0,1,31992,47.0,3.8501476017100584
14830,20438015,0,5,2.0,1.5,3.0,18,2,1,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
14831,20439229,0,1,1.0,2.0,1.0,11,5,0,0,0,0,1,0,0,1,31992,62.0,4.127134385045092
14832,20440400,0,4,0.0,1.0,1.0,11,1,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14833,20440757,1,2,1.0,1.0,1.0,27,11,1,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
14834,20441901,0,1,4.0,1.0,1.0,24,2,0,0,1,0,0,0,0,1,31406,37.0,3.6109179126442243
14835,20453588,0,3,2.0,1.0,2.0,26,8,0,0,1,0,0,1,0,0,31406,120.0,4.787491742782046
14836,20455204,0,3,0.0,1.0,2.0,17,2,0,0,0,0,1,1,0,0,31992,103.0,4.634728988229636
14837,20458607,0,2,1.0,1.0,1.0,14,0,1,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
14838,20459277,1,2,1.0,1.0,1.0,26,41,1,0,0,1,0,0,0,1,50985,57.0,4.04305126783455
14839,20459381,0,2,0.0,1.0,1.0,11,3,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
14840,20459818,1,8,3.0,2.0,3.0,26,98,0,0,1,0,0,1,0,0,31406,180.0,5.19295685089021
14841,20460009,0,5,1.0,1.0,3.0,14,0,0,0,0,1,0,1,0,0,50985,350.0,5.857933154483459
14842,20465477,0,4,2.0,1.0,2.0,15,2,0,0,1,0,0,1,0,0,31406,130.0,4.867534450455582
14843,20466016,1,4,1.0,1.0,1.0,32,10,1,0,0,0,1,1,0,0,31992,85.0,4.442651256490317
14844,20469589,0,2,1.0,1.0,1.0,3,1,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
14845,20474033,0,1,2.0,1.0,2.0,33,31,1,0,1,0,0,1,0,0,31406,210.0,5.3471075307174685
14846,20479561,0,2,2.0,1.0,2.0,8,5,1,0,0,1,0,1,0,0,50985,103.0,4.634728988229636
14847,20479960,1,2,2.0,1.0,2.0,30,118,1,0,0,0,1,1,0,0,31992,70.0,4.248495242049359
14848,20480133,0,2,1.0,1.0,1.0,12,4,0,0,0,1,0,0,0,1,50985,50.0,3.912023005428146
14849,20480431,0,2,1.0,1.0,1.0,25,85,0,0,1,0,0,1,0,0,31406,111.0,4.709530201312334
14850,20480983,1,2,1.0,1.0,1.0,26,194,0,1,0,0,0,1,0,0,22232,79.0,4.3694478524670215
14851,20481653,0,3,1.0,1.0,2.0,15,1,0,0,0,1,0,1,0,0,50985,120.0,4.787491742782046
14852,20481814,0,3,1.0,1.0,1.0,27,36,0,0,0,0,1,0,0,1,31992,100.0,4.605170185988092
14853,20482151,0,2,0.0,1.0,1.0,46,140,0,0,0,1,0,1,0,0,50985,129.0,4.859812404361672
14854,20482284,0,2,1.0,1.0,1.0,13,1,0,0,0,0,1,0,0,1,31992,80.0,4.382026634673881
14855,20482768,0,2,1.0,1.0,1.0,14,0,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
14856,20483387,0,2,1.0,1.0,1.0,8,1,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14857,20483469,0,2,1.0,1.0,1.0,16,17,1,0,0,0,1,0,0,1,31992,40.0,3.6888794541139363
14858,20486011,0,2,1.0,1.0,1.0,22,3,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
14859,20491800,0,6,2.0,2.0,2.0,14,1,0,0,1,0,0,1,0,0,31406,225.0,5.41610040220442
14860,20494672,1,6,2.0,1.0,2.0,25,56,1,0,1,0,0,1,0,0,31406,295.0,5.68697535633982
14861,20495252,0,1,1.0,1.0,1.0,12,2,1,0,0,1,0,0,0,1,50985,53.0,3.970291913552122
14862,20495736,0,2,1.0,1.0,1.0,8,4,0,0,1,0,0,0,0,1,31406,66.0,4.189654742026425
14863,20497853,0,1,1.0,1.0,1.0,10,0,0,0,0,1,0,0,0,1,50985,250.0,5.521460917862246
14864,20498261,0,4,2.0,1.5,2.0,16,7,1,0,0,1,0,0,0,1,50985,530.0,6.272877006546167
14865,20498653,0,2,1.0,1.0,1.0,31,67,0,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
14866,20499229,0,3,1.0,1.0,1.0,12,0,0,0,1,0,0,1,0,0,31406,140.0,4.941642422609304
14867,20499306,0,1,1.0,2.0,1.0,10,0,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
14868,20501444,0,2,1.0,1.0,1.0,29,24,0,0,0,1,0,0,0,1,50985,56.0,4.02535169073515
14869,20503833,0,2,1.0,1.0,1.0,31,74,0,0,0,1,0,0,0,1,50985,71.0,4.2626798770413155
14870,20504573,0,2,1.0,1.0,1.0,11,1,0,0,0,1,0,1,0,0,50985,89.0,4.48863636973214
14871,20506551,0,2,1.0,1.0,1.0,7,1,0,0,0,1,0,0,0,1,50985,50.0,3.912023005428146
14872,20511790,1,2,1.0,1.0,1.0,35,17,0,0,0,0,1,1,0,0,31992,189.0,5.241747015059643
14873,20520689,0,3,1.0,1.0,1.0,15,3,0,0,1,0,0,1,0,0,31406,175.0,5.1647859739235145
14874,20521092,0,2,1.0,1.0,1.0,9,9,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14875,20521505,0,2,1.0,1.0,1.0,34,98,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
14876,20522971,0,6,2.0,1.0,3.0,28,6,0,0,0,1,0,1,0,0,50985,219.0,5.389071729816501
14877,20523741,0,2,0.0,1.0,1.0,32,172,1,0,1,0,0,1,0,0,31406,51.0,3.9318256327243257
14878,20523843,0,2,1.0,2.5,2.0,2,18,0,0,1,0,0,0,0,1,31406,30.0,3.4011973816621555
14879,20527413,0,2,1.0,1.0,1.0,18,1,0,0,0,1,0,0,0,1,50985,99.0,4.59511985013459
14880,20532490,0,4,1.0,1.0,1.0,16,8,0,0,1,0,0,1,0,0,31406,175.0,5.1647859739235145
14881,20534562,0,2,2.0,1.0,2.0,25,4,1,0,0,1,0,1,0,0,50985,214.0,5.365976015021851
14882,20541892,0,3,1.0,1.0,2.0,10,5,1,0,0,0,1,1,0,0,31992,100.0,4.605170185988092
14883,20549878,0,4,1.0,1.0,1.0,27,5,1,0,0,1,0,1,0,0,50985,85.0,4.442651256490317
14884,20552326,0,2,1.0,1.0,1.0,14,23,1,0,0,0,1,0,0,1,31992,54.0,3.9889840465642745
14885,20552425,0,2,1.0,1.0,1.0,8,0,1,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14886,20552544,0,2,1.0,1.0,1.0,27,18,0,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
14887,20553283,0,1,1.0,1.5,1.0,27,6,0,0,1,0,0,0,0,1,31406,35.0,3.5553480614894135
14888,20555087,0,3,2.0,1.0,2.0,22,13,1,0,0,1,0,1,0,0,50985,155.0,5.043425116919247
14889,20555569,0,1,1.0,1.0,1.0,26,4,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14890,20556243,0,2,1.0,1.5,1.0,17,0,1,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
14891,20556539,0,3,1.0,1.0,3.0,16,3,0,0,0,0,1,0,0,1,31992,90.0,4.499809670330265
14892,20556622,0,1,1.0,1.0,1.0,14,0,0,0,0,0,1,0,0,1,31992,70.0,4.248495242049359
14893,20557017,0,5,2.0,1.0,2.0,12,19,0,0,0,0,1,1,0,0,31992,152.0,5.0238805208462765
14894,20558461,0,2,1.0,1.0,1.0,17,13,0,0,0,0,1,0,0,1,31992,39.0,3.6635616461296463
14895,20559012,0,1,1.0,1.5,1.0,26,1,0,0,0,0,0,0,0,1,39777,24.0,3.1780538303479458
14896,20561751,0,1,1.0,1.0,1.0,16,66,1,0,0,0,1,0,0,1,31992,45.0,3.8066624897703196
14897,20568215,0,4,2.0,1.0,2.0,12,4,1,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14898,20568978,0,2,1.0,1.0,1.0,9,1,1,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14899,20569589,0,3,1.0,1.0,1.0,16,17,0,0,0,1,0,1,0,0,50985,236.0,5.4638318050256105
14900,20570202,0,1,2.0,1.0,2.0,11,6,1,0,1,0,0,1,0,0,31406,80.0,4.382026634673881
14901,20570291,0,4,1.0,1.0,2.0,13,3,0,0,1,0,0,1,0,0,31406,130.0,4.867534450455582
14902,20570327,0,4,1.0,2.0,2.0,22,0,0,0,0,1,0,0,0,1,50985,635.0,6.453624998892692
14903,20570865,0,2,1.0,1.0,1.0,18,3,1,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
14904,20571263,0,3,1.0,1.0,1.0,13,0,0,0,0,1,0,1,0,0,50985,199.0,5.293304824724492
14905,20572019,0,4,3.0,1.0,4.0,16,0,0,0,1,0,0,1,0,0,31406,350.0,5.857933154483459
14906,20572398,0,2,1.0,1.0,1.0,11,1,1,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
14907,20572472,1,2,1.0,1.0,1.0,32,104,0,0,1,0,0,1,0,0,31406,265.0,5.579729825986222
14908,20572837,0,1,1.0,1.0,1.0,13,0,0,0,0,0,0,0,0,1,39777,70.0,4.248495242049359
14909,20573255,1,3,1.0,1.0,1.0,30,95,1,0,1,0,0,1,0,0,31406,85.0,4.442651256490317
14910,20573503,0,1,1.0,1.0,1.0,22,19,0,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
14911,20573565,0,2,1.0,1.0,1.0,15,2,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14912,20574057,1,2,1.0,1.0,1.0,23,10,0,0,1,0,0,0,0,1,31406,140.0,4.941642422609304
14913,20577974,1,2,1.0,1.0,1.0,21,28,0,0,0,0,1,0,0,1,31992,49.0,3.8918202981106265
14914,20580419,1,2,1.0,1.0,1.0,30,15,1,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
14915,20581137,0,4,1.0,1.0,1.0,7,0,0,0,0,1,0,1,0,0,50985,275.0,5.616771097666572
14916,20581823,1,1,1.0,1.0,1.0,27,206,1,1,0,0,0,0,0,1,22232,33.0,3.4965075614664802
14917,20581903,0,2,1.0,1.0,1.0,25,79,1,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
14918,20582759,0,2,1.0,1.0,1.0,9,0,1,0,1,0,0,1,0,0,31406,125.0,4.8283137373023015
14919,20582991,1,1,0.0,1.0,1.0,25,7,1,0,0,1,0,1,0,0,50985,80.0,4.382026634673881
14920,20583124,0,2,0.0,1.0,2.0,11,2,1,0,1,0,0,1,0,0,31406,111.0,4.709530201312334
14921,20583325,1,2,0.0,1.0,1.0,25,9,1,0,0,1,0,1,0,0,50985,80.0,4.382026634673881
14922,20583769,0,2,1.0,1.0,1.0,29,46,1,0,1,0,0,0,0,1,31406,47.0,3.8501476017100584
14923,20587133,0,4,1.0,1.0,4.0,29,19,1,0,0,1,0,0,0,1,50985,57.0,4.04305126783455
14924,20588062,0,3,1.0,1.0,2.0,25,3,0,0,0,1,0,1,0,0,50985,183.0,5.209486152841421
14925,20589880,0,2,0.0,1.0,1.0,25,6,0,0,0,1,0,1,0,0,50985,90.0,4.499809670330265
14926,20590743,0,4,1.0,1.0,2.0,15,4,0,0,1,0,0,1,0,0,31406,140.0,4.941642422609304
14927,20590800,0,2,1.0,1.0,3.0,37,101,0,0,1,0,0,0,0,1,31406,48.0,3.871201010907891
14928,20602769,0,3,2.0,2.0,1.0,20,1,1,0,1,0,0,1,0,0,31406,300.0,5.703782474656201
14929,20604989,0,2,1.0,1.0,3.0,34,79,0,0,1,0,0,1,0,0,31406,250.0,5.521460917862246
14930,20605308,1,4,1.0,1.0,1.0,21,23,0,0,0,1,0,1,0,0,50985,95.0,4.553876891600541
14931,20607037,0,4,2.0,2.0,2.0,11,9,1,0,0,1,0,1,0,0,50985,186.0,5.225746673713202
14932,20607819,0,6,2.0,3.0,5.0,40,95,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
14933,20608040,0,1,1.0,1.0,1.0,13,3,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
14934,20608117,0,2,1.0,1.0,1.0,29,12,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
14935,20609505,0,2,1.0,1.0,1.0,7,1,0,0,0,1,0,0,0,1,50985,47.0,3.8501476017100584
14936,20614820,0,2,1.0,1.0,1.0,17,29,0,0,0,1,0,1,0,0,50985,160.0,5.075173815233827
14937,20615932,1,2,1.0,1.0,1.0,28,17,0,0,1,0,0,1,0,0,31406,90.0,4.499809670330265
14938,20616864,0,3,1.0,1.0,2.0,17,4,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
14939,20616888,0,2,1.0,1.0,2.0,26,73,1,0,1,0,0,0,0,0,31406,47.0,3.8501476017100584
14940,20616929,0,2,1.0,1.0,1.0,14,1,1,0,0,1,0,0,0,1,50985,200.0,5.298317366548036
14941,20617748,0,3,2.0,1.0,2.0,16,2,0,0,0,0,1,1,0,0,31992,93.0,4.532599493153256
14942,20619757,1,4,1.0,1.0,1.0,54,93,0,0,1,0,0,1,0,0,31406,103.0,4.634728988229636
14943,20620313,0,2,1.0,1.0,1.0,30,5,0,0,1,0,0,0,0,1,31406,149.0,5.003946305945459
14944,20620647,0,2,0.0,1.0,1.0,18,3,0,0,0,1,0,0,0,1,50985,529.0,6.270988431858299
14945,20621413,0,6,2.0,2.0,3.0,26,4,0,0,0,1,0,0,0,1,50985,792.0,6.674561391814426
14946,20621540,0,2,1.0,1.0,1.0,9,1,0,0,1,0,0,0,0,1,31406,67.0,4.204692619390966
14947,20622825,0,2,1.0,1.0,1.0,10,0,0,0,1,0,0,0,0,1,31406,90.0,4.499809670330265
14948,20623171,0,2,1.0,1.0,1.0,7,1,0,0,0,1,0,0,0,1,50985,71.0,4.2626798770413155
14949,20624427,1,2,1.0,1.0,1.0,37,56,1,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
14950,20628186,0,1,1.0,1.0,1.0,29,8,0,0,1,0,0,0,0,1,31406,35.0,3.5553480614894135
14951,20632255,0,1,1.0,1.0,1.0,20,2,0,0,0,1,0,0,0,1,50985,85.0,4.442651256490317
14952,20635939,0,2,0.0,1.0,1.0,17,2,0,0,0,1,0,0,0,1,50985,529.0,6.270988431858299
14953,20636416,1,4,1.0,1.0,2.0,31,80,0,0,1,0,0,1,0,0,31406,165.0,5.10594547390058
14954,20636888,1,3,1.0,1.0,2.0,25,81,0,0,0,0,1,0,0,1,31992,52.0,3.9512437185814275
14955,20639280,0,2,1.0,1.0,1.0,9,0,0,0,0,1,0,0,0,0,50985,125.0,4.8283137373023015
14956,20641332,0,2,0.0,1.0,1.0,23,27,0,0,0,1,0,1,0,0,50985,139.0,4.9344739331306915
14957,20641534,1,3,1.0,1.0,2.0,52,196,1,0,1,0,0,0,0,1,31406,64.0,4.1588830833596715
14958,20641793,0,3,0.0,1.0,3.0,29,40,1,0,1,0,0,1,0,0,31406,100.0,4.605170185988092
14959,20649522,0,2,1.0,1.0,1.0,26,4,0,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
14960,20649687,0,2,0.0,1.0,1.0,5,0,0,0,0,1,0,1,0,0,50985,62.0,4.127134385045092
14961,20649922,0,2,1.0,1.0,1.0,8,1,1,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
14962,20651049,0,2,0.0,1.0,1.0,29,12,0,0,1,0,0,1,0,0,31406,170.0,5.135798437050262
14963,20651206,0,2,1.0,1.5,1.0,10,3,0,0,0,1,0,0,0,1,50985,56.0,4.02535169073515
14964,20651581,1,2,0.0,1.0,1.0,23,44,1,0,1,0,0,1,0,0,31406,95.0,4.553876891600541
14965,20652607,0,1,1.0,1.0,1.0,10,0,0,0,0,0,1,0,0,1,31992,125.0,4.8283137373023015
14966,20652620,0,1,1.0,1.0,1.0,15,132,1,0,0,1,0,0,0,0,50985,34.0,3.5263605246161616
14967,20652753,0,1,1.0,1.0,1.0,17,142,0,0,0,1,0,0,0,0,50985,34.0,3.5263605246161616
14968,20653090,0,2,1.0,1.0,1.0,11,17,1,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
14969,20653520,0,2,1.0,1.0,1.0,21,39,1,0,1,0,0,0,0,1,31406,47.0,3.8501476017100584
14970,20662043,0,4,2.0,2.0,2.0,35,21,0,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
14971,20663286,0,2,1.0,1.0,1.0,12,3,0,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
14972,20663542,1,2,0.0,1.0,1.0,26,15,0,0,0,1,0,1,0,0,50985,149.0,5.003946305945459
14973,20663721,0,7,1.0,1.5,5.0,33,5,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
14974,20663839,0,2,1.0,2.0,1.0,35,38,0,0,0,1,0,0,0,1,50985,70.0,4.248495242049359
14975,20665380,1,4,2.0,1.0,3.0,18,18,0,0,1,0,0,1,0,0,31406,135.0,4.90527477843843
14976,20667471,0,4,1.0,1.0,2.0,19,4,1,0,1,0,0,1,0,0,31406,147.0,4.990432586778736
14977,20667684,0,2,1.0,1.0,1.0,23,91,0,0,0,0,1,1,0,0,31992,60.0,4.0943445622221
14978,20668002,0,2,1.0,1.0,1.0,14,0,1,0,1,0,0,0,0,1,31406,150.0,5.0106352940962555
14979,20674600,0,3,1.0,1.0,1.0,30,1,0,0,0,1,0,1,0,0,50985,290.0,5.66988092298052
14980,20674622,0,2,1.0,1.0,1.0,19,21,1,0,1,0,0,0,0,1,31406,95.0,4.553876891600541
14981,20678169,1,4,2.0,2.0,2.0,15,2,0,0,1,0,0,0,0,1,31406,165.0,5.10594547390058
14982,20678234,0,2,1.0,1.0,1.0,42,5,0,0,0,0,1,0,0,1,31992,56.0,4.02535169073515
14983,20678724,1,5,2.0,1.0,3.0,34,141,1,0,1,0,0,1,0,0,31406,165.0,5.10594547390058
14984,20678811,1,2,1.0,1.0,1.0,26,78,0,0,1,0,0,0,0,1,31406,33.0,3.4965075614664802
14985,20679134,1,2,1.0,1.0,1.0,27,68,0,0,1,0,0,0,0,1,31406,33.0,3.4965075614664802
14986,20679146,0,10,1.0,2.0,1.0,18,3,1,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
14987,20679396,0,2,1.0,1.0,1.0,30,164,0,0,0,0,1,1,0,0,31992,79.0,4.3694478524670215
14988,20679565,0,4,2.0,1.0,2.0,13,1,1,0,1,0,0,1,0,0,31406,210.0,5.3471075307174685
14989,20682422,0,1,1.0,1.0,1.0,16,7,0,0,0,1,0,0,0,1,50985,70.0,4.248495242049359
14990,20685563,1,3,2.0,1.0,2.0,32,52,0,0,1,0,0,1,0,0,31406,58.0,4.060443010546419
14991,20685890,0,5,2.0,2.0,3.0,12,1,0,0,0,1,0,1,0,0,50985,202.0,5.308267697401205
14992,20685952,0,12,2.0,1.0,6.0,23,3,0,1,0,0,0,1,0,0,22232,250.0,5.521460917862246
14993,20688422,0,2,1.0,1.0,1.0,24,20,0,0,1,0,0,1,0,0,31406,115.0,4.74493212836325
14994,20688524,0,3,2.0,1.0,3.0,19,5,1,0,0,1,0,1,0,0,50985,95.0,4.553876891600541
14995,20688624,1,2,0.0,1.0,1.0,30,159,1,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
14996,20689395,1,2,1.0,1.0,1.0,25,34,0,0,1,0,0,1,0,0,31406,110.0,4.700480365792417
14997,20689498,0,4,1.0,1.0,1.0,27,16,0,0,1,0,0,1,0,0,31406,125.0,4.8283137373023015
14998,20690781,0,1,1.0,1.0,1.0,26,1,1,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
14999,20696496,0,6,3.0,1.0,3.0,17,36,0,0,1,0,0,1,0,0,31406,165.0,5.10594547390058
15000,20696891,0,2,0.0,1.0,1.0,18,1,0,0,0,1,0,1,0,0,50985,49.0,3.8918202981106265
